-2.342090630422249742e+00
4.798303281077192506e-01
3.108019147576672747e+00
5.611313299422771017e+00
9.525458879530637191e+00
1.298290304493567859e+01
1.676012848473632033e+01
2.033116614327198235e+01
2.400000000000000000e+01
